title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Засіб для миття посуду Fairy Pure&Clean 900 мл,https://maudau.com.ua/product/zasib-dlia-myttia-posudu-fairy-pure-clean-900-ml,https://image.maudau.com.ua/webp/size/lg/products/30/71/52/307152fd46212c16765bc9195450e17f.jpg,129,185,56,,,В наявності,,Засіб,30
Засіб для миття посуду Fairy Яблуко 1350 мл,https://maudau.com.ua/product/zasib-dlia-myttia-posudu-fairy-yabluko-1350-ml,https://image.maudau.com.ua/webp/size/lg/products/4b/27/eb/4b27eb0a6224d886fbce215cf7b5d2ca.jpg,192,250,58,,,В наявності,,Засіб,23
Засіб для видалення сильних жирових забруднень та нагарів Crystalline shop Fed killer+ 500 мл,https://maudau.com.ua/product/zasib-dlia-vydalennia-sylnykh-zhyrovykh-zabrudnen-ta-nahariv-crystalline-shop-fed-killer-500-ml,https://image.maudau.com.ua/webp/size/lg/products/f6/92/6d/f6926d5523e7d33844fe6f48184772fb.jpg,400,490,90,,,В наявності,,Засіб,18
Засіб для хімчистки тканинних та шкіряних меблів Crystalline shop Spotter Clean 500 мл,https://maudau.com.ua/product/zasib-dlia-khimchystky-tkanynnykh-ta-shkirianykh-mebliv-crystalline-shop-spotter-clean-500-ml,https://image.maudau.com.ua/webp/size/lg/products/f4/84/06/f48406ab6a53908b0a350fd4df0e68f9.jpg,375,480,105,,,В наявності,,Засіб,22
Гель для унітаза Crystalline shop Crysyal Toilet від іржі та налетів 500 мл,https://maudau.com.ua/product/hel-dlia-unitaza-crystalline-shop-crysyal-toilet-vid-irzhi-ta-naletiv-500-ml,https://image.maudau.com.ua/webp/size/lg/products/ea/90/2d/ea902d3fc0035e3b343bbbb7bb236e1f.jpg,430,610,180,,,В наявності,,Гель,30
Засіб для миття плитки Crystalline shop Shine floor 1л,https://maudau.com.ua/product/zasib-dlia-myttia-plytky-crystalline-shop-shine-floor-1l,https://image.maudau.com.ua/webp/size/lg/products/21/a6/b7/21a6b74e2dacecebc71df742d74b41b9.jpg,420,540,120,,,В наявності,,Засіб,22
Гідрофобний засіб для захисту будь-яких поверхонь Crystalline shop Protection H+ 150 грам,https://maudau.com.ua/product/hidrofobnyi-zasib-dlia-zakhystu-bud-yakykh-poverkhon-protection-h-150-hram,https://image.maudau.com.ua/webp/size/lg/products/31/5e/99/315e99870adc0d146f44664cd13ad671.jpg,450,560,110,,,В наявності,,Гідрофобний,20
Засіб для миття та чистки глянцевих фасадів Crystalline shop Gloss kitchen 500 мл,https://maudau.com.ua/product/zasib-dlia-myttia-ta-chystky-hliantsevykh-fasadiv-crystalline-shop-gloss-kitchen-500-ml,https://image.maudau.com.ua/webp/size/lg/products/50/4a/2c/504a2ccdc72c06ebf09fa87a39fe9dbf.jpg,300,410,110,,,В наявності,,Засіб,27
Засіб для видалення накипу в кавомашині Balu Coffee Decalcinate 1 л,https://maudau.com.ua/product/sredstvo-dlia-udalenyia-nakypy-v-kofemashyne-balu-coffee-decalcinate-1l,https://image.maudau.com.ua/webp/size/lg/products/cb/f0/d3/cbf0d304ee205da564d6da41ac664490.jpg,135,,,,,В наявності,,Засіб,
Засіб для видалення грибка та плісняви Balu Mold Plus 650 мл,https://maudau.com.ua/product/sredstvo-dlia-udalenyia-hrybka-y-pleseny-balu-mold-plus-650-ml,https://image.maudau.com.ua/webp/size/lg/products/ea/d2/e2/ead2e26c5e1d6d25cc06833880dd1e2b.jpg,114,142,28,,,В наявності,,Засіб,20
Засіб дезінфікуючий Дезмарк 300 1 кг,https://maudau.com.ua/product/sredstvo-dezynfytsyruiushchee-dezmark-300-1-kh,https://image.maudau.com.ua/webp/size/lg/products/96/0c/99/960c9931529883236bc1b593daa7d51f.jpg,359,,,,,В наявності,,Засіб,
"Набір для ванни ""Все буде чисто"": засіб для видалення мінерального нальоту Sano Anti Kalk 1 л + засіб для очищення водостоків Sano Drain Liquid 1 л + засіб для видалення цвілі Sano Mildew Remover 750 мл",https://maudau.com.ua/product/nabir-dlia-vanny-vse-bude-chysto-zasib-dlia-vydalennia-mineralnoho-nalotu-sano-anti-kalk-1-l-zasib-dlia-ochyshchennia-vodostokiv-sano-drain-liquid-1-l-zasib-dlia-vydalennia-tsvili-sano-mildew-remover-750-ml,https://image.maudau.com.ua/webp/size/lg/products/55/9d/19/559d19d94ff081424797087bf607b799.jpg,598,957,359,,,В наявності,,Набір,38
Засіб для матових фасадів кухні Crystalline shop Med kitchen 1 літр,https://maudau.com.ua/product/zasib-dlia-matovykh-fasadiv-kukhni-crystalline-shop-med-kitchen-1-litr,https://image.maudau.com.ua/webp/size/lg/products/78/88/a1/7888a1902815d3ab3029c21405fda544.jpg,580,650,70,,,В наявності,,Засіб,11
Засіб для видалення скотчу та наклейок Balu Deleter 650 мл,https://maudau.com.ua/product/zasib-dlia-vydalennia-skotchu-ta-nakleiok-balu-deleter-650-ml,https://image.maudau.com.ua/webp/size/lg/products/4a/bd/cc/4abdcc32279b68fa10397ee698904f0f.jpg,300,,,,,В наявності,,Засіб,
Засіб для миття посуду Balu Optima Лайм 5 л,https://maudau.com.ua/product/sredstvo-dlia-m-tia-posud-balu-optima-laim-5-l,https://image.maudau.com.ua/webp/size/lg/products/ce/fc/97/cefc977949827623e433bc44c5418e30.jpg,210,,,,,В наявності,,Засіб,
