title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Горілка Stoli 1 л 40% (4750021000164N),Горілка,399,665,40,5.0,5,Готово до відправки,https://rozetka.com.ua/ua/stoli-4750021000140n/p486306224/,https://content2.rozetka.com.ua/goods/images/big_tile/520468989.jpg,ТОП ПРОДАЖІВ
Віскі Glenfiddich 12 років витримки 0.5 л 40% (5010327326108),Віскі,1729,2300,25,4.5,38,Невідомо,https://rozetka.com.ua/ua/william_grant_sons_5010327326108/p12827376/,https://content.rozetka.com.ua/goods/images/big_tile/570870551.png,−25%
Віскі Chivas Regal 18 років витримки 0.7 л 40% у подарунковій упаковці (5000299225004),Віскі,2669,3338,20,4.3,19,Невідомо,https://rozetka.com.ua/ua/chivas_regal_5000299225004/p4699030/,https://content1.rozetka.com.ua/goods/images/big_tile/514873353.jpg,АКЦІЯ
Алкогольний напій на основі Карибського рому Captain Morgan Spiced Gold 0.7 л 35% (5000299223017),Алкогольний,350,654,46,4.6,278,Невідомо,https://rozetka.com.ua/ua/captain_morgan_5000299223017/p4968858/,https://content1.rozetka.com.ua/goods/images/big_tile/360809135.jpg,−46%
Лікер Jim Beam Apple 4 роки витримки 1 л 32.5% (5060045585295_5010278100727_080686043478),Лікер,799,1359,41,4.6,57,Невідомо,https://rozetka.com.ua/ua/jim_beam_5060045585295/p18561788/,https://content1.rozetka.com.ua/goods/images/big_tile/425317639.jpg,ТОП ПРОДАЖІВ
Віскі Teacher's Highland Cream 4 роки витримки 1 л 40% (5010093210007),Віскі,699,1099,36,4.4,166,Готово до відправки,https://rozetka.com.ua/ua/makers_mark_5010093210007/p11054523/,https://content.rozetka.com.ua/goods/images/big_tile/570843094.png,−36%
Віскі Singleton of Dufftown 12 років витримки 0.7 л 40% (5000281021621),Віскі,1589,2285,30,4.5,58,Невідомо,https://rozetka.com.ua/ua/the_singleton_5000281021621/p4980086/,https://content.rozetka.com.ua/goods/images/big_tile/10681514.jpg,−30%
Віскі Maker's Mark 1 л 45% (085246502211),Віскі,1329,1899,30,,,Невідомо,https://rozetka.com.ua/ua/makers-mark-085246502211/p542029375/,https://content.rozetka.com.ua/goods/images/big_tile/592672299.jpg,−30%
Віскі Ballantine's Finest 0.7 л 40% + 2 келихи (5000299610671),Віскі,999,1150,13,4.7,42,Невідомо,https://rozetka.com.ua/ua/ballantines_5000299610671/p26188425/,https://content1.rozetka.com.ua/goods/images/big_tile/507274016.jpg,−13%
Соджу FUNJU Watermelon 0.35 л 15% (4823122207241),Соджу,99,199,50,4.1,10,Готово до відправки,https://rozetka.com.ua/ua/funju-4823122207241/p545462013/,https://content2.rozetka.com.ua/goods/images/big_tile/597166039.jpg,
Горілка Absolut 0.7 л 40% (7312040017683),Горілка,379,470,19,4.0,58,Готово до відправки,https://rozetka.com.ua/ua/absolut_7312040017683/p4724475/,https://content.rozetka.com.ua/goods/images/big_tile/623852400.jpg,−19%
Лікер Baileys Original 1 л 17% (5011013100118),Лікер,899,1195,25,4.5,114,Є в наявності,https://rozetka.com.ua/ua/baileys_5011013100118/p4965946/,https://content2.rozetka.com.ua/goods/images/big_tile/570836626.png,−25%
Бренді Хент 15 років витримки 0.5 л 40% (4850001275442),Бренді,1199,1834,35,4.3,25,Невідомо,https://rozetka.com.ua/ua/hent_4850001275442/p14524718/,https://content2.rozetka.com.ua/goods/images/big_tile/463763058.jpg,ТОП ПРОДАЖІВ
Віскі Tomatin Legacy 0.7 л 43% (5018481022003),Віскі,1199,1899,37,4.4,44,Невідомо,https://rozetka.com.ua/ua/jw_hardie_5018481022003/p12394321/,https://content1.rozetka.com.ua/goods/images/big_tile/10823132.jpg,−37%
Віскі Claymore 0.7 л 40% (5010196023313),Віскі,299,449,33,3.9,209,Готово до відправки,https://rozetka.com.ua/ua/highland_cup_5010196023313/p26640153/,https://content1.rozetka.com.ua/goods/images/big_tile/570802947.png,−33%
Ром Botafogo Spiced 0.7 л 40% (3700631902472),Ром,689,1077,36,4.5,128,Невідомо,https://rozetka.com.ua/ua/botafogo_3700631902472/p75552228/,https://content1.rozetka.com.ua/goods/images/big_tile/613214967.jpg,−36%
Текіла Espolon Blanco 0.75 л 40% (721059707503),Текіла,1299,2099,38,4.6,133,Невідомо,https://rozetka.com.ua/ua/espolon_721059707503/p5842683/,https://content.rozetka.com.ua/goods/images/big_tile/10692041.jpg,ВИБІР ROZETKA
Горілка DISTIL.№9 0.7 л 40% (4820139240247_4820294060070),Горілка,279,449,38,4.5,44,Невідомо,https://rozetka.com.ua/ua/staritsky_levitsky_4820139240247/p5887965/,https://content1.rozetka.com.ua/goods/images/big_tile/617403576.jpg,
Коньяк Hennessy VS 4 роки витримки 0.7 л 40% у подарунковій упаковці (3245990043317),Коньяк,1699,2299,26,4.4,58,Невідомо,https://rozetka.com.ua/ua/hennessy-3245990043317/p517706799/,https://content.rozetka.com.ua/goods/images/big_tile/558535829.jpg,ТОП ПРОДАЖІВ
Горілка Nikita 0.7 л 40% (4823098203124),Горілка,166,246,33,4.2,55,Невідомо,https://rozetka.com.ua/ua/nikita_4823098203124/p256123776/,https://content1.rozetka.com.ua/goods/images/big_tile/35101305.jpg,
Джин Gravity Drinks Christmas Globe Spiced Orange & Cranberry Gin Liqueur 0.7 л 20% у подарунковій упаковці (5060877190261),Джин,1699,2599,35,,,Невідомо,https://rozetka.com.ua/ua/gravity-drinks-5060877190261/p468803714/,https://content2.rozetka.com.ua/goods/images/big_tile/499193231.jpg,ТОП ПРОДАЖІВ
Ром Dead Man's Fingers (DMF) Coconut 0.7 л 37.5% (5011166056782_5011166061045_5011166061601),Ром,599,799,25,4.3,43,Готово до відправки,https://rozetka.com.ua/ua/dead_man_s_fingers_dmf_5011166061601/p260891781/,https://content2.rozetka.com.ua/goods/images/big_tile/523561248.jpg,−25%
Лікер Sheridan's 0.7 л 15.5% (5011013500680),Лікер,959,1189,19,4.6,77,Невідомо,https://rozetka.com.ua/ua/sheridans_5011013500680/p4978560/,https://content1.rozetka.com.ua/goods/images/big_tile/575577235.jpg,−19%
Бурбон Wild Turkey до 8 років витримки 0.7 л 40.5% (8000040500012),Бурбон,639,979,35,4.5,229,Невідомо,https://rozetka.com.ua/ua/wild_turkey_8000040500012/p5844795/,https://content1.rozetka.com.ua/goods/images/big_tile/227257025.jpg,−35%
Віскі Glen Moray Classic 6 років витримки 0.7 л 40% у подарунковій коробці (5010494508307),Віскі,859,1085,21,4.0,21,Готово до відправки,https://rozetka.com.ua/ua/glen_moray_5010494508307/p117572521/,https://content1.rozetka.com.ua/goods/images/big_tile/488940341.jpg,−21%
Віскі Johnny Cree Single Malt Scotch Whisky 0.7 л 40% (5011166081876),Віскі,599,1099,45,3.9,23,Готово до відправки,https://rozetka.com.ua/ua/bez-brenda-5011166081876/p487902514/,https://content1.rozetka.com.ua/goods/images/big_tile/522127291.jpg,−45%
Алкогольний напій Metaxa 5* 0.7 л 38% (5202795120306_5202795120054K),Алкогольний,529,779,32,4.0,17,Невідомо,https://rozetka.com.ua/ua/metaxa-5202795120054-1/p352166970/,https://content1.rozetka.com.ua/goods/images/big_tile/284487141.jpg,ТОП ПРОДАЖІВ
Джин Beefeater London Dry 0.7 л 40% (5000299618882),Джин,559,709,21,4.5,104,Невідомо,https://rozetka.com.ua/ua/beefeater-5000299618882/p500782824/,https://content2.rozetka.com.ua/goods/images/big_tile/537864694.jpg,АКЦІЯ
Лікер Vana Tallinn Original 0.5 л 40% (4740050002031),Лікер,295,420,30,4.7,212,Невідомо,https://rozetka.com.ua/ua/vana_tallinn_4740050002031/p11056952/,https://content2.rozetka.com.ua/goods/images/big_tile/10788334.jpg,ТОП ПРОДАЖІВ
Віскі Lauder's Finest 1 л 40% (5024546366630),Віскі,649,999,35,3.9,56,Невідомо,https://rozetka.com.ua/ua/macduff_5024546366630/p256120696/,https://content.rozetka.com.ua/goods/images/big_tile/73625089.jpg,−35%
Алкогольний напій Finlandia Журавлина біла 0.7 л 37.5% (5099873001967),Алкогольний,349,439,21,4.5,15,Невідомо,https://rozetka.com.ua/ua/finlandia_5099873001967/p5994279/,https://content2.rozetka.com.ua/goods/images/big_tile/10695688.jpg,ТОП ПРОДАЖІВ
Ром Dead Man's Fingers (DMF) Spiced 0.7 л 37.5% (5011166056775_5011166061595_5011166061038),Ром,599,799,25,4.6,71,Невідомо,https://rozetka.com.ua/ua/dead_man_s_fingers_dmf_5011166061595/p260879431/,https://content.rozetka.com.ua/goods/images/big_tile/414154354.jpg,−25%
Аперитив Aperol Aperitivo 0.7 л 11% + Вино ігристе Cinzano To-Spritz біле сухе 0.75 л 11% (4820180020225),Аперитив,769,1129,32,4.9,156,Готово до відправки,https://rozetka.com.ua/ua/aperol_4820180020225/p40492344/,https://content1.rozetka.com.ua/goods/images/big_tile/439353132.jpg,−32%
Бренді Тиса Закарпатський 4 роки витримки 0.5 л 40% (4820139280236),Бренді,299,348,14,4.2,91,Невідомо,https://rozetka.com.ua/ua/tisa_4820139280236/p5464974/,https://content1.rozetka.com.ua/goods/images/big_tile/570805391.png,ТОП ПРОДАЖІВ
Лікер Jack Daniel's Tennessee Apple 1 л 35% (5099873017647),Лікер,999,1199,17,2.5,6,Невідомо,https://rozetka.com.ua/ua/jack-daniels-5099873017647/p434816222/,https://content1.rozetka.com.ua/goods/images/big_tile/563316277.jpg,−17%
Віскі Bell's Original 1 л 40% (5000387905504),Віскі,459,689,33,4.5,69,Готово до відправки,https://rozetka.com.ua/ua/bells_5000387905504/p4919487/,https://content.rozetka.com.ua/goods/images/big_tile/570793744.png,−33%
Алкогольний напій на основі джину Tanqueray Blackcurrant Royale 0.7 л 41.3% (5000291025824),Алкогольний,676,1200,44,5.0,11,Готово до відправки,https://rozetka.com.ua/ua/tanqueray-5000291025824/p365089731/,https://content1.rozetka.com.ua/goods/images/big_tile/406567607.jpg,ТОП ПРОДАЖІВ
Віскі Tamnavulin Double Cask 0.7 л 40% (5013967011557),Віскі,1234,1749,29,4.4,67,Невідомо,https://rozetka.com.ua/ua/tamnavulin_5013967011557/p85311888/,https://content.rozetka.com.ua/goods/images/big_tile/14443993.jpg,−29%
Лікер Jack Daniel's Tennessee Honey 0.5 л 35% (5099873005101),Лікер,517,704,27,4.8,55,Невідомо,https://rozetka.com.ua/ua/jack_daniels_5099873005101/p5994759/,https://content.rozetka.com.ua/goods/images/big_tile/563296505.jpg,−27%
Бренді Старий Кахеті 3 роки витримки 0.5 л 40% (4860013080514_4860013088664),Бренді,249,387,36,4.2,116,Готово до відправки,https://rozetka.com.ua/ua/stariy_kaheti_4860013080514/p6967308/,https://content.rozetka.com.ua/goods/images/big_tile/436300759.jpg,ТОП ПРОДАЖІВ
Алкогольний напій El Galipote Spiced 0.7 л 35% (4770053240819),Алкогольний,359,450,20,4.3,104,Невідомо,https://rozetka.com.ua/ua/el-galipote-4770053240819/p354801984/,https://content1.rozetka.com.ua/goods/images/big_tile/287916103.jpg,−20%
Ром Diplomatico Reserva Exclusiva 0.7 л 40% (7594003624927_7594003620059),Ром,1699,1945,13,4.4,60,Невідомо,https://rozetka.com.ua/ua/botucal_7594003624927/p32840319/,https://content1.rozetka.com.ua/goods/images/big_tile/496032754.jpg,−13%
Лікер Jack Daniel's Tennessee Fire 0.7 л 35% (5099873006504),Лікер,661,892,26,4.7,46,Невідомо,https://rozetka.com.ua/ua/jack_daniels_5099873006504/p32516903/,https://content.rozetka.com.ua/goods/images/big_tile/570805627.png,−26%
Віскі Tenjaku Pure Malt 0.7 л 43% (4582410708449),Віскі,1190,1785,33,3.6,21,Невідомо,https://rozetka.com.ua/ua/tenjaku_4582410708449/p235878739/,https://content2.rozetka.com.ua/goods/images/big_tile/27782849.jpg,АКЦІЯ
Текіла San Jose Silver 0.7 л 35% (3107872600394),Текіла,569,600,5,4.4,92,Невідомо,https://rozetka.com.ua/ua/san_jose_silver_3107872600394/p61817019/,https://content1.rozetka.com.ua/goods/images/big_tile/66591897.jpg,ТОП ПРОДАЖІВ
Ром Bacardi Carta Blanca від 6 місяців витримки 1 л 40% (5010677015738),Ром,549,923,41,3.5,67,Невідомо,https://rozetka.com.ua/ua/bacardi_5010677015738/p5707893/,https://content1.rozetka.com.ua/goods/images/big_tile/10690329.jpg,−41%
Лікерна настоянка на травах Becherovka 0.7 л 38% (8594405101049),Лікерна,379,529,28,4.7,145,Готово до відправки,https://rozetka.com.ua/ua/becherovka_8594405101049/p4730075/,https://content2.rozetka.com.ua/goods/images/big_tile/10677966.jpg,АКЦІЯ
Соджу FUNJU Peach 0.35 л 15% (4823122207296),Соджу,99,199,50,3.5,7,Невідомо,https://rozetka.com.ua/ua/funju-4823122207296/p545463912/,https://content2.rozetka.com.ua/goods/images/big_tile/597177983.jpg,ТОП ПРОДАЖІВ
Текіла Jarana Blanco 0.7 л 35% (7501043722070),Текіла,519,714,27,4.3,14,Невідомо,https://rozetka.com.ua/ua/jarana-7501043722070/p358392852/,https://content.rozetka.com.ua/goods/images/big_tile/295311686.jpg,ТОП ПРОДАЖІВ
Лікер Vana Tallinn Toffee Caramel 0.5 л 35% (4740050007586),Лікер,268,398,33,4.8,56,Готово до відправки,https://rozetka.com.ua/ua/vana_tallinn_4740050007586/p304104608/,https://content1.rozetka.com.ua/goods/images/big_tile/186281628.jpg,ТОП ПРОДАЖІВ
Спиртовий напій на основі рому Бакарді Oakheart Original 0.5 л 35% (5010677160018),Спиртовий,339,465,27,5.0,2,Готово до відправки,https://rozetka.com.ua/ua/oakheart-5010677160018-l/p451215707/,https://content2.rozetka.com.ua/goods/images/big_tile/474260843.jpg,−27%
Горілка Nemiroff Делікат М'яка 1 л 40% (4820181420451),Горілка,224,309,28,4.4,13,Готово до відправки,https://rozetka.com.ua/ua/nemiroff_4820181420451/p304254498/,https://content1.rozetka.com.ua/goods/images/big_tile/301146630.jpg,
Джин Bombay Sapphire Sunset 0.7 л 43% (7640175743284),Джин,699,1600,56,3.0,3,Невідомо,https://rozetka.com.ua/ua/bombay-sapphire-7640175743284/p353793411/,https://content2.rozetka.com.ua/goods/images/big_tile/564738580.jpg,−56%
Віскі Jameson Crested 0.7 л 40% (5011007003548),Віскі,999,1200,17,4.6,29,Невідомо,https://rozetka.com.ua/ua/jameson_5011007003548/p11211127/,https://content2.rozetka.com.ua/goods/images/big_tile/371648651.jpg,−17%
Віскі White Horse витримка 4 роки 0.7 л 40% (5000265001328),Віскі,459,659,30,4.4,20,Готово до відправки,https://rozetka.com.ua/ua/white_horse_5000265001328/p242730253/,https://content1.rozetka.com.ua/goods/images/big_tile/614866357.jpg,−30%
Ром Bacardi Carta Negra 4 роки витримки 0.7 л 40% (5010677039093),Ром,429,754,43,3.4,31,Невідомо,https://rozetka.com.ua/ua/bacardi_5010677039093/p5707953/,https://content.rozetka.com.ua/goods/images/big_tile/571380539.png,−43%
Віскі Glen Turner Heritage Double Cask 0.7 л 40% (3147699111154),Віскі,749,945,21,4.2,105,Невідомо,https://rozetka.com.ua/ua/glen_turner_3147699111154/p5894535/,https://content1.rozetka.com.ua/goods/images/big_tile/363606973.jpg,−21%
Джин Thorn 0.7 л 40% (4770053240673),Джин,349,369,5,4.6,132,Невідомо,https://rozetka.com.ua/ua/thorn_4770053240673/p303656623/,https://content1.rozetka.com.ua/goods/images/big_tile/185641018.jpg,
